userid,age,gender,shopid,avg_rating,avg_price,clicked
1195,54,M,440,2,2,0
1195,35,M,291,1,4,0
1195,27,F,209,4,2,0
1195,36,M,355,3,2,1
1195,16,M,451,2,2,1
1195,32,M,411,4,2,1
1195,29,F,103,3,3,1
1195,71,M,381,2,4,0
1195,35,F,310,0,2,1
1195,47,M,446,0,3,1
1195,59,F,191,0,2,1
1195,65,M,199,1,2,1
1195,36,M,372,3,2,1
1195,26,M,312,3,4,0
1195,79,F,369,0,2,1
1195,66,F,328,4,2,0
1195,56,F,361,1,3,1
1197,18,F,431,2,4,0
1197,44,F,164,0,4,1
1197,44,F,127,0,3,0
1197,16,F,350,4,3,0
1197,11,F,407,2,1,0
1197,61,F,424,0,4,1
1197,64,M,229,2,4,0
1197,12,F,101,3,4,1
1197,76,F,430,3,2,0
1197,30,M,442,4,3,0
1198,71,M,178,4,2,0
1198,35,M,137,1,3,1
1198,48,M,443,0,3,0
1198,43,F,431,1,4,0
1198,19,F,112,3,2,1
1198,29,F,266,2,4,0
1198,13,M,352,1,2,1
1198,27,F,286,2,3,0
1198,42,M,486,4,2,1
1198,46,M,476,1,4,1
1198,15,F,339,2,4,0
1198,28,F,424,0,3,1
1198,35,F,427,3,4,1
1198,44,M,389,1,4,0
1202,39,F,472,4,2,1
1202,27,M,491,3,3,0
1202,23,F,356,1,2,0
1202,44,F,137,2,1,1
1202,66,F,200,3,1,1
1202,37,M,312,4,4,1
1202,58,M,263,3,3,1
1202,66,M,276,3,2,1
1202,50,M,169,1,2,0
1202,54,F,105,4,4,1
1202,51,M,436,2,2,1
1202,19,F,209,3,4,0
1202,45,F,186,4,4,1
1202,16,F,282,0,4,1
1202,30,F,395,1,4,0
1202,15,F,405,3,3,0
1202,11,F,202,3,4,1
1203,70,M,382,1,4,0
1203,53,F,220,0,3,0
1203,34,M,366,3,2,1
1203,37,F,111,1,2,1
1203,36,F,320,0,3,0
1203,26,M,316,1,4,0
1203,41,F,127,1,4,0
1203,75,M,216,3,4,1
1203,42,M,442,1,4,0
1203,57,F,425,0,4,0
1204,51,M,376,4,1,1
1204,79,F,472,0,2,1
1204,12,F,462,2,4,1
1204,67,M,417,3,4,0
1204,75,M,142,1,3,1
1204,37,F,237,1,2,0
1204,78,F,189,2,4,1
1204,56,M,310,0,2,1
1204,58,M,423,1,1,0
1204,68,M,494,2,4,0
1204,41,F,431,2,4,0
1204,17,M,180,3,2,0
1204,79,M,481,3,4,0
1204,63,M,342,1,3,0
1204,25,F,499,1,2,1
1204,34,M,192,2,3,1
1204,28,M,267,4,3,0
1206,15,M,298,2,4,0
1206,23,M,321,4,4,1
1206,64,M,326,1,2,1
1206,37,M,469,2,2,1
1206,14,M,165,4,2,0
1206,16,M,191,2,4,0
1206,20,M,485,4,4,1
1206,13,F,189,0,4,0
1206,35,F,376,4,3,0
1206,46,F,421,0,3,1
1206,26,M,173,3,2,1
1206,21,F,207,1,1,1
1206,29,M,266,4,3,1
1206,54,F,335,2,1,1
1206,14,F,101,0,3,1
1206,27,M,367,4,4,0
1206,17,F,482,1,4,1
1206,20,F,492,1,2,0
1206,40,M,487,4,4,1
1210,37,M,348,2,4,1
1210,23,M,396,1,4,0
1210,50,F,463,4,3,1
1210,33,M,480,0,4,1
1210,16,M,210,4,2,0
1210,77,F,228,3,3,0
1210,63,M,355,4,2,0
1211,73,F,178,0,3,1
1211,44,M,123,0,2,1
1211,55,F,283,1,3,0
1211,48,F,426,2,4,0
1211,70,F,312,1,1,1
1211,20,F,434,1,3,0
1211,10,F,167,2,4,1
1211,16,M,147,4,3,0
1211,51,M,361,0,2,1
1211,37,F,226,0,4,1
1211,54,M,158,1,3,1
1212,42,F,266,4,3,1
1212,63,F,398,2,3,0
1212,55,F,409,0,2,1
1212,30,F,424,0,3,0
1212,49,M,393,1,2,1
1212,30,F,238,3,4,1
1212,37,M,177,0,2,0
1212,42,M,235,3,2,1
1212,24,M,119,4,4,1
1212,67,F,397,4,2,0
1212,45,F,419,4,2,1
1212,45,M,169,0,3,1
1212,54,F,350,1,2,0
1212,20,F,364,1,4,1
1212,79,F,249,0,2,0
1212,73,F,237,4,4,0
1213,71,F,422,2,2,0
1213,16,M,269,2,3,0
1213,60,M,436,1,2,0
1213,11,F,111,4,3,0
1213,33,F,120,2,4,0
1213,36,F,290,4,2,0
1213,18,F,398,3,2,1
1213,74,M,226,3,3,1
1213,20,F,210,0,2,0
1215,55,M,187,3,4,0
1215,73,M,318,4,2,1
1215,16,M,453,2,1,1
1215,70,F,228,4,2,0
1215,65,F,458,0,3,0
1215,70,M,462,1,4,1
1215,15,M,141,2,2,0
1215,25,F,485,3,4,1
1215,56,F,274,2,2,1
1217,43,F,461,2,4,0
1217,14,M,106,2,2,1
1217,28,F,181,4,3,1
1217,54,F,436,4,4,0
1217,67,M,229,0,3,1
1217,40,F,167,2,4,0
1217,17,M,415,0,4,0
1217,77,M,433,0,4,1
1220,53,F,109,1,4,0
1220,25,F,470,3,4,0
1220,70,F,222,1,3,0
1220,12,M,344,3,2,0
1220,41,M,202,2,2,1
1220,29,F,414,2,3,0
1220,79,M,448,1,1,0
1221,29,F,160,0,2,0
1221,29,F,481,1,1,1
1221,47,F,267,3,4,1
1221,68,F,295,0,2,1
1221,31,F,180,1,4,1
1221,32,M,356,3,4,1
1221,56,F,270,1,4,1
1223,21,M,293,3,4,1
1223,56,M,319,3,3,0
1223,74,F,464,2,2,1
1223,76,F,253,3,4,0
1223,56,F,483,3,4,0
1223,68,M,410,3,4,0
1223,75,F,341,1,2,0
1224,61,F,322,0,4,0
1224,52,M,310,3,1,0
1224,19,M,350,0,3,1
1224,15,F,388,0,4,1
1224,60,M,450,4,3,1
1224,53,M,148,2,2,1
1224,69,F,342,1,2,0
1224,34,M,116,0,2,1
1224,53,F,251,1,4,0
1224,12,F,248,2,2,0
1224,70,M,444,4,4,0
1224,47,M,314,2,4,1
1224,64,F,288,4,4,1
1224,19,F,447,1,3,1
1224,68,F,428,3,1,0
1224,62,M,436,0,4,1
1225,79,F,198,3,2,1
1225,45,M,390,0,1,1
1225,20,M,374,1,4,1
1225,12,M,102,4,1,0
1225,46,M,214,4,1,1
1225,35,F,226,2,2,0
1225,23,F,165,4,4,0
1226,41,F,138,0,4,1
1226,55,M,468,3,4,0
1226,64,F,132,1,3,1
1226,23,M,390,0,2,1
1226,18,M,189,2,4,0
1226,30,M,193,1,1,0
1226,23,M,244,4,4,0
1226,33,M,197,0,2,1
1226,11,F,247,2,4,0
1226,25,F,208,4,2,1
1226,46,F,262,1,2,1
1226,16,M,493,1,4,1
1226,58,F,182,1,4,1
1227,31,M,291,1,4,1
1227,73,M,454,1,4,0
1227,79,F,105,0,3,1
1227,20,F,146,0,1,1
1227,33,M,473,1,2,1
1227,64,M,480,3,4,1
1227,61,M,118,3,4,1
1227,35,F,498,2,4,1
1227,11,M,232,2,4,0
1228,74,F,389,1,2,1
1228,29,M,271,2,4,0
1228,17,M,452,3,3,0
1228,63,F,448,2,2,1
1228,67,M,423,1,4,0
1228,35,F,330,0,2,1
1228,13,F,462,1,3,1
1228,28,F,322,3,3,1
1228,30,F,104,0,2,0
1228,45,F,497,2,2,1
1228,31,M,206,2,4,1
1228,57,F,144,1,2,0
1229,78,F,454,4,4,0
1229,60,F,155,2,2,0
1229,41,M,350,4,4,1
1229,11,F,412,2,3,0
1229,57,M,429,4,4,0
1229,65,M,364,0,4,1
1229,73,M,456,4,3,0
1232,58,M,496,3,2,0
1232,23,F,370,2,4,0
1232,55,F,484,4,4,1
1232,30,M,159,4,4,0
1232,67,F,323,1,4,0
1232,20,M,467,3,3,1
1233,25,F,247,1,2,0
1233,57,F,209,4,3,1
1233,64,F,357,1,4,1
1233,23,M,307,0,4,1
1233,47,F,274,0,2,0
1233,17,F,210,4,2,0
1233,32,M,233,3,2,0
1233,10,F,209,2,2,1
1233,71,M,368,2,2,0
1233,79,F,404,2,2,1
1233,19,M,333,1,4,1
1233,21,M,492,0,2,1
1233,14,F,194,2,1,0
1233,63,M,282,2,2,0
1233,59,M,118,3,4,1
1233,41,M,178,2,4,1
1233,66,F,114,2,3,0
1233,37,M,494,3,3,0
1233,72,F,212,4,2,1
1234,35,F,392,4,4,0
1234,57,M,409,3,4,0
1234,69,M,216,0,4,0
1234,51,M,240,0,2,1
1234,14,F,259,2,4,0
1234,34,M,177,1,1,1
1234,15,F,256,0,4,0
1234,16,M,318,3,2,0
1234,12,F,271,1,2,1
1234,70,F,444,2,4,0
1234,21,F,182,3,3,0
1234,63,F,500,4,1,1
1234,60,M,423,1,2,1
1234,11,M,150,3,4,1
1235,19,M,284,1,3,1
1235,48,M,139,1,4,0
1235,58,F,180,0,4,0
1235,10,M,121,3,4,1
1235,13,M,390,4,4,0
1235,45,M,119,0,2,1
1235,22,F,304,3,4,0
1235,61,F,243,0,2,1
1236,51,F,445,4,2,1
1236,64,F,271,2,4,1
1236,18,F,298,3,2,1
1236,21,F,415,3,3,1
1236,13,F,455,1,2,1
1236,76,M,364,4,2,0
1236,30,M,500,1,4,0
1236,56,F,412,0,2,0
1236,70,M,413,3,4,0
1236,42,F,226,0,4,1
1236,56,M,279,4,4,1
1236,46,F,372,1,4,0
1236,55,M,470,1,3,1
1236,37,F,183,0,4,0
1236,41,M,124,4,2,0
1236,46,F,422,1,4,1
1236,16,F,221,4,4,1
1238,71,F,478,1,2,1
1238,78,M,387,0,4,0
1238,57,F,219,3,4,1
1238,17,M,269,1,2,0
1238,29,F,359,1,3,1
1238,27,F,462,0,3,1
1238,46,F,430,1,4,1
1238,39,F,163,0,3,0
1238,26,F,247,0,2,0
1238,78,M,170,0,2,1
1239,22,M,462,2,4,0
1239,74,M,321,3,2,1
1239,57,F,429,3,4,0
1239,35,F,131,3,2,1
1239,11,M,103,4,4,0
1239,34,F,422,4,4,1
1239,39,M,196,1,2,1
1239,67,F,485,2,2,0
1240,22,M,349,0,3,1
1240,71,M,453,0,4,1
1240,20,F,263,0,4,0
1240,67,M,231,3,4,0
1240,29,M,492,0,3,1
1240,65,F,354,3,2,1
1240,71,F,434,1,4,0
1240,38,F,492,2,3,0
1241,75,F,416,1,1,0
1241,63,F,440,2,2,1
1241,60,M,119,1,4,0
1241,38,M,289,3,1,1
1241,68,F,498,2,2,1
1241,17,M,224,3,3,0
1241,45,M,497,1,2,0
1241,45,F,343,3,2,1
1241,24,F,356,3,4,0
1241,55,F,338,3,2,0
1241,32,M,134,0,3,1
1241,21,F,303,4,1,1
1241,67,M,451,3,4,1
1241,25,F,139,3,4,0
1241,26,F,374,1,4,1
1241,71,F,325,0,3,0
1241,45,M,260,1,4,1
1241,18,M,161,4,3,1
1245,47,M,264,4,2,1
1245,54,F,215,1,3,1
1245,51,M,436,4,3,1
1245,36,M,418,1,2,1
1245,37,F,314,2,4,0
1245,51,F,342,4,2,0
1245,79,F,198,2,3,0
1245,38,M,334,2,3,1
1245,65,M,269,1,1,0
1245,21,M,195,3,3,0
1245,66,M,189,3,3,1
1245,23,F,387,3,3,1
1245,71,F,368,1,4,0
1249,20,F,124,0,4,1
1249,44,F,107,2,2,0
1249,47,F,222,3,2,0
1249,60,F,356,4,3,0
1249,47,F,160,4,4,1
1249,76,M,465,2,1,0
1249,10,F,487,2,3,1
1249,17,F,120,4,4,0
1249,58,F,141,4,3,0
1249,35,M,110,4,4,1
1249,53,F,182,1,2,0
1249,57,F,298,1,1,0
1249,75,M,269,3,2,0
1249,73,M,360,0,4,0
1249,12,M,192,0,2,1
1251,70,M,134,2,3,1
1251,24,M,368,2,4,1
1251,73,F,457,3,4,1
1251,48,M,163,2,4,1
1251,44,M,387,1,2,1
1251,44,M,367,0,3,1
1251,22,M,361,4,4,0
1251,16,M,190,3,3,1
1251,47,M,430,1,2,0
1251,32,M,331,0,4,0
1251,33,M,406,1,3,0
1251,11,F,321,1,4,0
1251,48,M,280,4,2,0
1251,54,F,433,3,2,1
1251,18,F,398,4,4,1
1251,75,M,191,1,4,0
1251,11,F,124,1,3,1
1251,20,F,186,3,4,0
1251,37,M,235,3,3,1
1252,55,M,140,1,2,0
1252,74,M,489,2,3,1
1252,71,M,241,3,2,1
1252,24,M,373,1,2,0
1252,38,M,355,0,3,0
1252,12,M,174,1,1,1
1252,72,M,367,3,2,1
1252,35,F,425,2,1,1
1252,16,F,335,2,3,1
1252,20,M,442,4,2,1
1252,26,F,140,4,2,0
1252,69,F,492,4,3,1
1252,59,M,321,1,2,1
1252,25,M,461,2,4,0
1252,60,M,444,4,4,0
1252,46,F,149,1,4,0
1252,53,F,125,0,4,0
1253,54,F,127,2,1,1
1253,10,M,462,3,2,0
1253,50,F,265,3,3,1
1253,57,F,250,1,3,1
1253,46,F,423,2,4,0
1253,71,F,158,1,4,0
1253,49,M,348,4,4,0
1253,40,F,189,1,4,0
1253,45,F,388,0,4,1
1253,54,F,313,2,3,0
1254,64,F,455,0,2,0
1254,61,F,224,3,2,0
1254,47,F,169,0,4,1
1254,77,F,349,3,4,0
1254,14,F,128,3,2,0
1254,57,F,384,2,4,0
1254,76,F,199,2,2,1
1254,32,F,366,3,4,0
1255,17,M,237,2,3,1
1255,55,M,254,0,4,1
1255,46,M,207,0,4,1
1255,77,F,153,1,2,0
1255,57,M,304,0,2,0
1255,51,F,166,4,2,1
1255,18,M,142,2,2,1
1255,54,M,314,1,4,1
1255,62,M,151,1,4,1
1255,23,M,273,2,4,0
1255,77,M,104,1,3,0
1255,21,M,479,0,2,1
1255,74,F,496,3,4,1
1255,18,F,488,2,2,0
1255,17,F,294,3,4,0
1257,74,M,323,2,1,0
1257,31,F,401,2,2,1
1257,63,M,158,1,1,0
1257,72,F,239,2,4,0
1257,71,M,419,2,1,1
1257,49,M,201,4,4,1
1257,43,F,190,4,4,1
1257,11,M,262,4,3,1
1257,36,M,186,3,2,1
1257,72,M,472,2,1,0
1257,48,F,193,4,2,1
1257,69,M,346,3,4,0
1257,20,M,462,1,4,1
1257,43,M,258,2,1,0
1259,33,F,323,0,3,0
1259,34,M,128,0,4,0
1259,50,F,419,4,4,1
1259,41,M,318,0,4,1
1259,22,M,467,4,2,0
1259,57,F,394,1,2,0
1259,34,M,464,4,4,0
1259,45,M,269,3,3,1
1260,19,F,486,2,4,0
1260,63,F,348,2,4,0
1260,75,M,331,4,4,1
1260,75,F,365,1,3,0
1260,56,F,396,4,4,0
1260,70,M,117,4,4,1
1260,10,F,326,0,1,1
1260,73,M,326,0,2,1
1260,27,M,433,0,4,1
1260,44,F,353,0,4,0
1260,68,F,222,0,1,0
1260,56,F,294,3,4,1
1260,30,M,492,3,2,0
1260,76,F,295,3,4,0
1260,48,F,170,0,4,1
1260,14,F,108,3,2,0
1260,34,M,103,1,3,1
1260,51,M,367,3,4,1
1260,54,M,390,4,1,1
1261,55,F,139,1,3,1
1261,39,M,218,2,2,1
1261,58,M,342,3,4,0
1261,75,M,103,3,4,0
1261,66,M,228,2,3,1
1261,34,M,128,4,1,0
1262,17,M,461,4,4,1
1262,23,M,251,0,2,1
1262,59,F,209,3,2,0
1262,69,M,327,0,4,0
1262,24,M,278,2,4,0
1262,16,M,383,4,2,0
1262,68,M,413,3,4,1
1262,69,M,184,4,3,0
1263,59,M,145,3,1,1
1263,55,F,234,2,4,0
1263,27,F,143,2,2,0
1263,67,F,327,2,2,1
1263,39,M,142,3,4,1
1263,76,M,146,0,4,0
1263,77,M,491,4,2,0
1263,39,F,237,2,1,1
1263,54,F,465,0,3,1
1263,20,F,395,3,3,1
1263,44,F,256,2,3,1
1263,59,M,391,4,2,1
1263,44,F,457,3,3,0
1264,77,F,476,0,2,0
1264,54,M,107,3,4,1
1264,75,M,124,2,4,0
1264,69,M,155,3,1,0
1264,74,F,231,4,2,1
1264,33,M,141,4,4,1
1264,17,M,254,3,2,0
1264,71,F,382,4,4,1
1264,69,M,122,4,3,1
1264,57,M,266,1,2,1
1264,54,M,305,3,4,0
1264,30,M,395,1,4,0
1264,15,F,229,3,3,0
1265,29,F,279,1,3,0
1265,14,M,411,4,4,0
1265,17,F,445,4,2,1
1265,77,F,362,3,2,1
1265,52,F,316,4,4,0
1265,25,M,172,3,3,0
1266,11,M,262,1,3,0
1266,76,F,131,2,3,1
1266,63,F,480,4,3,0
1266,78,F,101,3,3,1
1266,51,F,470,1,4,0
1266,79,M,391,0,2,0
1268,53,M,237,1,2,0
1268,70,F,188,2,2,0
1268,53,F,142,2,2,0
1268,68,F,435,3,2,0
1268,43,F,324,3,4,1
1268,18,M,132,2,1,0
1268,68,F,495,4,2,1
1269,29,F,247,1,2,0
1269,22,F,429,3,4,0
1269,29,F,363,1,4,1
1269,55,M,266,2,3,1
1269,63,F,110,1,4,1
1269,78,M,400,0,3,1
1270,45,M,265,4,2,0
1270,26,M,354,3,3,1
1270,25,M,156,1,4,0
1270,36,F,184,0,2,0
1270,75,M,250,3,3,1
1270,10,M,375,1,3,0
1270,59,M,454,1,2,1
1270,75,M,389,4,2,1
1270,66,F,488,4,2,1
1270,54,M,185,4,3,1
1270,56,M,164,0,4,1
1270,49,M,350,2,4,1
1270,10,F,292,3,2,0
1272,20,F,258,1,2,0
1272,55,M,409,0,4,0
1272,52,F,114,3,4,1
1272,27,M,226,4,4,0
1272,56,F,268,2,2,1
1272,74,M,171,2,4,1
1272,57,M,471,3,4,0
1272,64,M,440,1,4,1
1272,63,F,129,3,4,0
1272,48,M,351,2,2,0
1272,10,F,395,4,2,1
1272,44,M,327,4,3,0
1272,35,F,321,4,4,1
1272,73,F,383,4,4,0
1272,26,F,248,1,2,0
1273,58,M,294,3,4,1
1273,18,F,411,3,4,1
1273,37,M,315,0,2,0
1273,79,M,109,0,1,0
1273,71,F,204,4,1,1
1273,75,F,138,1,4,1
1273,36,F,424,4,2,1
1273,48,M,485,0,2,1
1273,15,M,403,2,4,1
1273,45,F,260,3,4,1
1275,74,F,229,0,4,1
1275,34,F,429,3,4,0
1275,21,M,223,2,1,1
1275,60,M,174,3,3,1
1275,64,F,470,4,2,1
1275,72,M,133,2,2,0
1275,64,M,266,2,2,0
1275,40,F,477,2,2,1
1275,72,M,301,2,4,0
1275,79,F,159,4,2,1
1275,64,M,335,3,3,0
1275,74,M,344,1,4,0
1275,56,F,152,4,2,0
1275,52,M,314,4,4,1
1275,61,M,465,1,4,1
1275,22,M,492,2,4,0
1275,10,M,191,1,4,1
1275,23,M,303,4,4,0
1275,12,F,477,3,2,0
1277,69,F,437,0,4,1
1277,31,F,144,0,3,0
1277,11,F,250,1,2,0
1277,70,F,318,4,4,1
1277,19,M,229,3,2,1
1277,66,M,171,4,2,0
1277,72,F,250,1,2,0
1277,32,F,213,0,2,1
1277,32,M,103,0,2,1
1277,20,F,183,4,4,1
1277,63,M,425,1,2,1
1277,64,M,152,4,4,0
1277,37,F,234,2,2,0
1277,46,M,484,0,3,1
1277,36,M,299,3,3,0
1277,51,F,212,3,4,1
1277,66,M,361,2,2,0
1277,56,M,108,3,3,1
1282,65,M,497,1,4,0
1282,37,M,224,4,3,1
1282,72,M,134,2,3,0
1282,46,F,471,3,2,0
1282,74,M,295,3,2,0
1282,49,M,446,3,3,1
1282,68,F,158,3,2,0
1282,15,M,172,1,2,1
1282,18,F,103,3,2,1
1282,76,M,368,1,3,0
1282,74,F,356,1,4,1
1282,11,F,115,0,2,0
1282,47,M,300,2,4,1
1282,76,M,425,4,4,1
1282,55,M,243,3,1,1
1282,36,M,247,3,1,1
1282,69,M,101,1,4,0
1282,27,M,430,1,1,1
1282,64,F,460,0,3,0
1283,77,F,378,4,2,0
1283,71,F,166,2,3,1
1283,33,F,281,4,4,0
1283,50,M,395,4,3,0
1283,51,M,277,4,4,0
1283,20,F,473,4,4,1
1283,61,F,326,2,4,1
1283,25,F,371,4,2,1
1284,75,F,337,1,4,0
1284,77,M,413,3,4,0
1284,43,F,437,2,4,0
1284,14,F,196,2,4,0
1284,22,M,477,3,4,1
1284,19,M,149,4,3,0
1284,36,F,498,3,2,1
1284,41,M,476,4,3,1
1284,31,M,177,1,2,0
1284,10,F,285,0,3,0
1284,31,M,115,0,1,0
1284,25,M,177,3,2,0
1284,78,M,487,1,4,1
1285,20,M,171,0,2,1
1285,35,M,116,1,2,1
1285,35,F,150,4,4,1
1285,17,F,125,3,3,0
1285,45,M,355,4,3,0
1285,49,F,440,0,2,1
1285,12,M,255,2,3,1
1285,33,F,303,3,3,0
1285,34,F,163,4,2,1
1285,24,M,305,2,2,1
1285,62,F,399,3,4,0
1285,24,F,175,0,2,0
1285,79,F,389,4,3,0
1285,67,M,371,4,1,0
1287,34,F,173,1,3,1
1287,44,F,417,4,2,1
1287,52,M,251,3,4,0
1287,10,M,124,1,2,0
1287,34,M,212,3,4,1
1287,29,M,500,4,2,0
1287,48,M,289,2,4,1
1287,34,M,408,3,4,0
1287,58,M,392,3,2,0
1287,37,F,296,0,3,1
1287,14,F,455,1,4,0
1287,53,F,472,4,2,0
1287,77,F,282,1,2,1
1287,13,F,224,4,2,1
1287,15,M,184,1,4,0
1287,62,M,419,3,2,1
1287,71,F,480,3,2,0
1289,48,M,316,0,2,1
1289,18,F,381,4,3,0
1289,61,F,191,3,2,1
1289,10,M,269,2,4,0
1289,70,M,480,4,4,0
1289,38,F,240,3,4,1
1289,28,M,291,4,2,0
1289,31,M,298,2,4,0
1290,60,F,305,1,2,0
1290,20,M,111,0,4,1
1290,23,M,280,1,4,1
1290,43,F,327,0,4,1
1290,27,F,127,4,4,0
1290,19,F,438,2,1,0
1290,63,M,192,1,3,0
1290,62,F,273,4,3,0
1290,72,M,305,2,4,1
1290,23,M,488,1,2,0
1290,25,F,149,1,4,1
1291,31,F,123,1,4,1
1291,36,F,124,3,2,0
1291,78,F,451,3,2,0
1291,38,M,191,1,2,0
1291,71,M,162,2,3,1
1291,78,F,235,0,4,1
1291,72,M,207,3,2,0
1291,67,M,370,2,2,1
1291,17,F,347,4,4,0
1291,70,F,320,1,3,0
1292,48,M,450,0,2,1
1292,71,M,304,3,3,0
1292,44,M,367,1,4,1
1292,21,M,451,2,4,1
1292,54,F,130,1,2,0
1292,66,F,119,0,1,1
1292,28,F,390,2,4,1
1292,63,M,110,4,2,1
1292,74,M,243,2,4,1
1293,36,M,192,4,4,1
1293,51,M,397,1,2,0
1293,27,M,193,3,4,1
1293,47,M,417,1,4,1
1293,71,M,256,0,3,0
1293,24,F,150,2,3,0
1293,17,F,112,4,4,1
1293,26,M,485,0,2,1
1293,34,M,276,0,4,0
1293,66,F,437,2,3,0
1293,68,F,309,2,3,1
1293,48,M,247,3,2,1
1294,46,M,248,0,2,1
1294,18,M,237,4,3,0
1294,69,M,225,0,4,1
1294,50,M,418,3,4,1
1294,59,F,199,3,2,1
1294,63,M,163,1,4,1
1294,43,F,241,1,4,1
1294,47,F,162,0,4,1
1294,41,F,415,0,2,0
1294,29,M,260,3,4,1
1294,64,M,343,0,2,0
1294,29,F,482,1,2,1
1294,13,M,203,3,4,0
1295,17,M,459,2,2,0
1295,54,F,460,2,4,1
1295,44,F,151,2,2,1
1295,62,M,252,0,4,1
1295,51,F,334,0,3,1
1295,19,F,320,0,2,1
1295,50,M,368,0,4,1
1295,76,M,311,2,2,1
1296,25,M,260,4,3,0
1296,79,F,314,2,2,0
1296,15,M,177,2,4,0
1296,59,M,204,4,3,1
1296,38,M,290,2,1,1
1296,16,M,142,4,3,1
1296,71,F,322,2,3,1
1296,62,M,227,1,4,0
1296,49,F,390,1,4,0
1296,23,M,246,3,3,1
1296,58,F,388,2,4,1
1296,75,F,365,4,1,0
1296,73,M,479,2,4,1
1296,75,F,490,3,4,0
1296,43,F,429,3,2,1
1296,30,M,209,0,4,0
1296,79,M,249,3,4,1
1297,35,M,446,2,4,0
1297,31,F,378,2,4,0
1297,33,F,437,2,4,1
1297,51,M,340,3,4,1
1297,69,M,199,4,4,0
1297,43,M,219,4,4,0
1297,19,M,230,1,4,0
1297,36,F,288,1,4,1
1297,32,F,149,0,4,0
1297,27,M,487,1,2,0
1297,10,F,358,4,2,1
1297,73,M,223,0,2,1
1297,35,M,321,2,2,1
1297,45,F,258,0,2,1
1299,27,M,490,4,3,1
1299,11,M,464,0,2,0
1299,36,M,254,3,2,1
1299,64,F,286,1,2,0
1299,60,F,280,3,2,1
1299,65,F,159,4,2,0
1299,36,M,357,2,4,1
1300,52,M,132,4,4,0
1300,62,M,371,2,4,1
1300,40,F,480,4,4,0
1300,57,F,458,2,4,0
1300,25,F,222,4,2,1
1300,46,F,450,3,2,0
1300,37,M,119,4,4,1
1300,51,M,128,1,2,0
1300,37,F,439,4,4,0
1300,75,M,215,0,4,1
1300,76,M,209,0,4,1
1300,44,F,498,0,2,0
1300,46,M,496,1,3,1
1301,53,M,322,2,2,1
1301,59,F,153,1,3,1
1301,17,M,322,4,2,1
1301,78,F,105,0,4,1
1301,22,F,480,0,4,0
1301,61,F,238,3,2,0
1301,10,M,260,2,4,0
1302,63,F,446,3,2,0
1302,12,M,202,1,4,1
1302,32,F,165,0,4,1
1302,27,M,201,4,3,0
1302,44,M,474,0,4,1
1302,72,F,435,0,4,0
1302,27,M,166,2,4,1
1302,74,M,236,2,3,0
1302,52,M,359,2,4,1
1302,27,F,355,1,3,0
1302,45,M,260,3,1,0
1302,22,M,272,3,2,1
1305,59,M,486,4,1,1
1305,51,M,194,2,2,0
1305,67,F,281,4,3,0
1305,27,F,406,1,4,0
1305,57,F,200,4,4,0
1305,62,F,494,4,4,0
1305,43,M,476,4,4,1
1305,51,M,244,0,4,1
1305,52,M,123,1,2,0
1305,54,M,439,4,3,0
1305,29,F,414,0,4,1
1305,75,F,245,0,3,1
1305,10,F,352,3,2,1
1305,24,M,210,4,3,0
1305,61,F,261,0,4,0
1306,19,M,263,4,4,0
1306,41,F,498,1,4,1
1306,24,M,466,1,4,1
1306,55,F,328,2,4,1
1306,26,F,367,1,3,1
1306,45,F,146,3,4,1
1307,68,M,483,1,4,0
1307,36,F,258,0,4,0
1307,32,F,108,0,3,1
1307,35,F,343,3,2,1
1307,11,M,426,0,2,0
1307,47,F,221,2,2,1
1307,61,F,491,3,2,1
1307,41,M,456,3,4,0
1307,60,F,264,3,3,0
1307,57,M,189,1,4,1
1307,20,M,238,2,4,1
1307,41,M,366,3,3,1
1307,39,M,310,0,2,1
1307,78,M,340,2,1,0
1307,68,M,339,4,4,1
1308,14,M,454,1,3,1
1308,13,F,488,4,3,0
1308,43,F,356,3,4,0
1308,35,F,195,3,3,0
1308,31,M,321,4,2,0
1308,64,F,211,3,2,1
1308,71,F,101,2,4,1
1308,41,M,112,4,3,0
1308,52,M,326,3,3,1
1308,38,M,220,2,2,0
1308,71,M,135,4,2,1
1308,64,F,116,0,2,1
1308,68,F,171,0,2,0
1308,34,F,434,3,2,0
1308,53,F,263,1,3,0
1310,22,M,438,3,2,1
1310,63,M,119,2,2,0
1310,22,M,358,4,4,0
1310,39,M,165,0,4,1
1310,79,M,127,0,4,1
1310,28,M,205,3,4,0
1310,41,F,324,2,3,0
1310,57,M,136,2,2,0
1310,57,M,114,1,2,0
1310,54,M,186,4,4,0
1310,14,F,405,0,2,1
1310,54,M,464,1,4,0
1311,58,F,155,2,3,0
1311,68,M,115,1,3,0
1311,19,M,432,0,2,1
1311,13,F,333,3,4,0
1311,64,M,447,2,3,1
1311,78,F,268,3,4,0
1311,75,F,434,1,4,0
1311,39,M,132,3,3,1
1311,13,M,422,4,3,0
1312,20,F,270,1,4,0
1312,35,F,247,0,4,1
1312,49,F,417,4,4,1
1312,45,F,443,4,4,0
1312,54,F,264,3,4,1
1312,75,F,467,0,4,0
1312,24,F,262,4,4,1
1312,60,M,427,2,4,1
1312,38,F,436,4,4,0
1312,63,M,366,0,2,0
1312,13,F,366,3,4,1
1312,34,F,266,3,2,0
